feature_name,mean,std,spearman_ee,pearson_ee
stage2pp_flexibility:stage2pp:flexibility:corridor_fraction:bottom_100:std,0.03350127473382851,0.052941760269155376,-0.24801392001182893,-0.09208090843600615
stage2pp_flexibility:stage2pp:flexibility:corridor_fraction:top_100:mean,0.336454414437597,0.14277755648909793,0.3053400040123345,0.3527752417190861
stage2pp_flexibility:stage2pp:flexibility:corridor_fraction:top_100:median,0.31560008154899877,0.1419400484074184,0.3447894103489771,0.3867086958792065
stage2pp_flexibility:stage2pp:flexibility:corridor_fraction:top_100:q10,0.2958003739466588,0.1339880121160572,0.34715175531193476,0.3578074794052801
stage2pp_flexibility:stage2pp:flexibility:corridor_fraction:top_100:q90,0.3794959442002789,0.17731979244799928,0.17641115214874553,0.26900350972456566
stage2pp_flexibility:stage2pp:flexibility:corridor_fraction:top_100:std,0.03843653080493092,0.06286728915603626,-0.1312192197117221,-0.01601049354790132
stage2pp_flexibility:stage2pp:flexibility:n_c_h_angle:all_200:mean,78.04839449326754,18.178326123806865,-0.005192311442765144,-0.20351491716346778
stage2pp_flexibility:stage2pp:flexibility:n_c_h_angle:all_200:median,72.05260635186175,23.522803392689077,-0.04711541864731334,-0.2461784581574372
stage2pp_flexibility:stage2pp:flexibility:n_c_h_angle:all_200:q10,66.47171363480179,23.123325161574677,0.045576955997605154,-0.15719183002152431
stage2pp_flexibility:stage2pp:flexibility:n_c_h_angle:all_200:q90,94.54795642598016,20.777956367730926,-0.15259626406793117,-0.09821030724280483
stage2pp_flexibility:stage2pp:flexibility:n_c_h_angle:all_200:std,12.198338784943529,11.23451596102657,-0.17076935411760916,0.05521139499363622
stage2pp_flexibility:stage2pp:flexibility:n_c_h_angle:bottom_100:mean,75.21683979579409,22.49257217762342,-0.08514429226978769,-0.2519618022518056
stage2pp_flexibility:stage2pp:flexibility:n_c_h_angle:bottom_100:median,74.37532993213469,24.877752795639662,-0.07711544031662305,-0.21884562769060356
stage2pp_flexibility:stage2pp:flexibility:n_c_h_angle:bottom_100:q10,67.62660729446222,23.163129276111775,0.07331736065015597,-0.13795844726576023
stage2pp_flexibility:stage2pp:flexibility:n_c_h_angle:bottom_100:q90,81.17646644650362,26.09394595630541,-0.1979809122343228,-0.26849257148442346
stage2pp_flexibility:stage2pp:flexibility:n_c_h_angle:bottom_100:std,6.08566654594407,10.231704626548296,-0.2196636202036476,-0.15645771539757392
stage2pp_flexibility:stage2pp:flexibility:n_c_h_angle:top_100:mean,80.87994919074099,18.894303631081197,0.0631250455958392,-0.09166000934336599
stage2pp_flexibility:stage2pp:flexibility:n_c_h_angle:top_100:median,76.63432868148286,20.811415558255508,0.19346167820080495,-0.04977622881452204
stage2pp_flexibility:stage2pp:flexibility:n_c_h_angle:top_100:q10,74.25991441714787,21.38290069104754,0.1820674392014037,-0.08295460935733664
stage2pp_flexibility:stage2pp:flexibility:n_c_h_angle:top_100:q90,88.61373705705351,24.214467533703758,-0.044182724221307104,-0.10077842576982812
stage2pp_flexibility:stage2pp:flexibility:n_c_h_angle:top_100:std,6.622483329387076,12.099768514669089,-0.08557698489001811,-0.03231748457234103
stage2pp_flexibility:stage2pp:flexibility:n_to_c_distance:all_200:mean,4.39063560142705,1.4504292542153459,0.5526446299498642,0.6461119569852627
stage2pp_flexibility:stage2pp:flexibility:n_to_c_distance:all_200:median,4.299200228130997,1.5245446611130657,0.48951958435402493,0.59762258754944
stage2pp_flexibility:stage2pp:flexibility:n_to_c_distance:all_200:q10,4.141994955731767,1.4400751387497897,0.5668273325018615,0.6150206639450426
stage2pp_flexibility:stage2pp:flexibility:n_to_c_distance:all_200:q90,4.633764802125495,1.482417741714651,0.5412023139926594,0.6562896817021392
stage2pp_flexibility:stage2pp:flexibility:n_to_c_distance:all_200:std,0.22156989237996108,0.26894641572596134,-0.06889428053224492,0.16733160039919986
stage2pp_flexibility:stage2pp:flexibility:n_to_c_distance:bottom_100:mean,4.339722606483028,1.4935110156114235,0.4325964663148219,0.5925902237202891
stage2pp_flexibility:stage2pp:flexibility:n_to_c_distance:bottom_100:median,4.327152687550176,1.5130203972202128,0.433365697639676,0.5839427430345865
